"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","NAVAJO",1984,"1984-06-28","DNS","8.28","8.4","25.9","NP","NP","0.01","NP","61.38","6.58","7.4","6.65","3.667","NP","28.94","NP","20.301","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1984,"1984-07-12","DNS","7.6","6.16","34.91","NP","NP","0.03","NP","39.92","4.11","8.7","5.63","3.103","NP","17.697","NP","14.81","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1984,"1984-07-26","DNS","8.39","7.25","33.93","NP","NP","0","NP","37.42","5.26","10.01","4.35","6.488","NP","17.072","NP","20.467","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1984,"1984-08-09","DNS","8.23","6.88","36.88","NP","NP","0.01","NP","36.43","5.18","9.57","4.86","2.539","NP","18.946","NP","17.638","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1984,"1984-08-23","DNS","8.3","6.72","33.93","NP","NP","0.01","NP","25.45","4.94","13.48","3.58","11.002","NP","13.325","NP","19.968","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1984,"1984-09-14","DNS","7.77","7.72","33.93","NP","NP","0.02","NP","28.44","6.42","13.05","4.5","7.617","NP","15.407","NP","28.288","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-06-13","DNS","5.58","8.06","33.93","NP","NP","2.63","NP","36.43","7.4","6.52","3.58","3.667","18.9632","32.896","NP","5.824","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-06-20","DNS","5.5","6.6","31.96","NP","NP","3.16","NP","25.45","5.76","6.09","3.07","2.821","21.061","26.858","NP","4.16","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-06-27","DNS","5.29","7.3","18.03","NP","NP","5.13","NP","32.44","6.58","7.4","3.07","3.667","24.4703","29.981","NP","7.821","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-07-04","DNS","5.27","6.8","20.98","NP","NP","5.37","NP","30.44","5.76","6.96","2.56","3.103","22.2249","22.694","NP","3.827","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-07-11","DNS","5.44","5.38","27.86","NP","NP","3.63","NP","19.46","4.11","5.22","1.79","3.103","16.8488","17.072","NP","10.982","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-07-18","DNS","5.52","4.66","30.32","NP","NP","3.02","NP","15.47","2.47","4.79","2.56","3.103","11.85","11.867","NP","5.99","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-07-25","DNS","5.71","5.77","33.6","NP","NP","1.95","NP","19.46","4.94","7.83","2.81","3.103","17.783","19.571","NP","4.659","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-08-01","DNS","5.74","4.73","28.03","NP","NP","1.82","NP","17.96","3.7","6.96","2.56","3.667","13.1283","12.908","NP","17.805","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-08-08","DNS","5.62","4.14","25.9","NP","NP","2.4","NP","15.47","3.29","5.22","2.81","3.949","12.6695","11.243","NP","5.158","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-08-15","DNS","5.71","5.4","33.93","NP","NP","1.95","NP","26.45","4.94","8.7","2.05","3.949","18.0453","15.407","NP","12.314","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-08-22","DNS","5.68","4.5","27.04","NP","NP","2.09","NP","17.96","3.29","4.79","2.81","0.564","13.4235","10.618","NP","6.989","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-08-29","DNS","5.61","4.08","49.99","NP","NP","2.45","NP","16.97","4.11","6.52","1.79","4.231","14.9804","10.826","NP","10.15","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-09-05","DNS","5.71","7.16","29.01","NP","NP","1.95","NP","28.94","5.76","10.44","2.81","2.821","27.4697","19.987","NP","17.139","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-09-12","DNS","NP","9.73","44.42","NP","NP","NP","NP","37.42","9.87","13.92","4.6","2.821","35.2056","33.937","NP","17.472","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-09-19","DNS","5.69","9.07","33.93","NP","NP","2.04","NP","32.93","7.4","14.36","4.86","0.564","35.2385","31.646","NP","21.466","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1985,"1985-09-26","DNS","5.66","10.87","38.02","NP","NP","2.19","NP","36.93","9.05","22.18","4.35","3.385","33.5174","34.769","NP","32.448","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-06-12","DNS","5.3","14.3","37.04","NP","NP","5.01","NP","96.31","14.81","9.57","6.39","8.914","61.3149","74.744","NP","6.822","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-06-19","DNS","5.55","7.03","28.03","NP","NP","2.82","NP","16.47","8.23","7.4","7.93","3.667","25.0438","26.441","NP","12.48","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-06-26","DNS","5.43","6.32","31.96","NP","NP","3.72","NP","32.93","6.58","9.13","7.67","2.736","21.1594","20.404","NP","3.994","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-07-03","DNS","5.37","5.25","18.03","NP","NP","4.27","NP","26.45","4.94","9.57","4.35","2.624","19.7335","16.031","NP","4.826","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-07-10","DNS","5.36","5.4","43.93","NP","NP","4.37","NP","27.45","4.94","10.01","4.35","3.752","19.7664","16.24","NP","8.819","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-07-17","DNS","5.74","4.49","33.93","NP","NP","1.82","NP","107.28","4.11","6.52","28.38","0.621","15.8654","12.492","NP","11.149","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-07-24","DNS","5.5","4.93","11.96","NP","NP","3.16","NP","34.93","0","10.88","14.06","2.088","16.2261","13.741","NP","7.987","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-07-31","DNS","5.45","4.83","21.96","NP","NP","3.55","NP","27.45","4.94","19.57","30.94","2.708","12.866","10.618","NP","2.163","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-08-07","DNS","5.74","4.04","51.96","NP","NP","1.82","NP","23.45","4.11","10.88","4.86","2.624","14.2756","10.202","NP","20.467","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-08-14","DNS","5.71","3.98","28.03","NP","NP","1.95","NP","27.45","3.29","9.13","5.88","1.495","14.882","10.41","NP","15.974","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-08-21","DNS","5.7","4.4","33.93","NP","NP","2","NP","25.95","3.29","2.18","4.09","0.875","15.5868","10.826","NP","7.488","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-08-28","DNS","5.72","4.88","31.96","NP","NP","1.91","NP","27.94","4.11","6.96","5.11","3.018","18.406","13.533","NP","11.981","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-09-04","DNS","5.76","7.28","39.99","NP","NP","1.74","NP","39.92","6.58","11.75","4.86","2.313","29.9774","21.445","NP","15.642","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-09-11","DNS","5.87","8.25","21.96","NP","NP","1.35","NP","53.39","9.05","11.31","4.86","2.37","35.9433","27.066","NP","23.296","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-09-18","DNS","5.86","9.33","33.93","NP","NP","1.38","NP","68.36","9.05","16.09","5.37","2.313","37.4676","28.315","NP","21.466","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-09-25","DNS","5.85","9.36","35.89","NP","NP","1.41","NP","62.87","9.05","19.14","4.6","1.749","38.4673","28.523","NP","23.962","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-10-02","DNS","5.75","10.74","38.02","NP","NP","1.78","NP","44.41","9.87","27.84","5.37","1.946","35.4353","36.227","NP","34.278","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1986,"1986-10-16","DNS","5.77","13.61","43.93","NP","NP","1.7","NP","84.83","13.16","23.05","6.14","3.329","38.4181","53.299","NP","35.942","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-05-21","DNS","5.38","17.9","23.93","NP","NP","4.17","NP","72.85","14.81","13.92","7.67","4.514","48.4815","52.883","NP","7.488","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-05-28","DNS","5.44","12.5","28.03","NP","NP","3.63","NP","59.38","13.16","16.53","6.9","3.949","46.4655","46.429","NP","19.635","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-06-04","DNS","5.44","10.2","28.03","NP","NP","3.63","NP","56.39","10.69","10.44","5.37","3.385","34.8778","34.145","NP","26.291","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-06-11","DNS","5.33","8.13","39.99","NP","NP","4.68","NP","44.91","9.87","8.27","4.86","2.821","25.2243","27.482","NP","19.469","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-06-18","DNS","5.5","6.48","39.34","NP","NP","3.16","NP","28.94","6.58","5.66","1.53","2.539","23.454","21.028","NP","24.96","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-06-25","DNS","5.65","5.21","54.09","NP","NP","2.24","NP","26.95","4.94","7.83","2.56","1.693","16.9309","13.741","NP","54.912","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-07-09","DNS","5.84","5.5","54.09","NP","NP","1.45","NP","22.45","4.94","11.31","7.42","4.514","15.0788","11.659","NP","1.664","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-07-23","DNS","5.78","4","42.61","NP","NP","1.66","NP","22.95","4.11","4.35","1.53","1.128","11.5059","9.161","NP","22.298","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-08-06","DNS","5.86","4.4","45.89","NP","NP","1.38","NP","26.45","4.11","9.13","4.35","2.821","13.6366","9.161","NP","20.634","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-08-20","DNS","5.82","3.67","36.06","NP","NP","1.51","NP","27.45","4.11","8.27","2.56","0.282","14.1938","11.243","NP","18.637","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1987,"1987-09-15","DNS","5.8","7","42.61","NP","NP","1.58","NP","40.92","7.4","15.22","2.56","2.257","24.1262","20.82","NP","13.645","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1988,"1988-06-16","DNS","5.51","8.7","19.01","NP","NP","3.09","NP","47.4","6.58","9.57","2.3","2.539","32.3867","28.523","NP","7.488","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1988,"1988-06-30","DNS","5.5","6.7","24.91","NP","NP","3.16","NP","40.42","5.76","7.4","3.84","1.128","22.6837","21.445","NP","8.486","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1988,"1988-07-14","DNS","5.51","4.3","29.01","NP","NP","3.09","NP","21.96","2.47","5.66","3.32","0","12.866","10.41","NP","6.989","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1988,"1988-07-28","DNS","5.9","3.99","34.26","NP","NP","1.26","NP","19.46","3.29","6.96","3.58","1.975","10.719","9.994","NP","19.968","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1988,"1988-08-11","DNS","5.68","5.6","33.76","NP","NP","2.09","NP","29.94","4.94","8.7","3.84","0.564","15.6523","16.031","NP","16.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1988,"1988-09-08","DNS","5.9","7.38","40.98","NP","NP","1.26","NP","30.44","4.11","15.22","5.88","1.693","22.6345","20.195","NP","14.976","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1988,"1988-09-22","DNS","5.8","11.39","57.37","NP","NP","1.58","NP","20.46","9.05","26.1","4.86","3.103","35.7302","38.933","NP","23.296","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1988,"1988-10-06","DNS","5.7","12.22","73.75","NP","NP","2","NP","20.96","9.05","30.45","4.6","7.053","24.585","39.35","NP","33.28","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-05-25","DNS","5.57","12.1","32.78","NP","NP","2.69","NP","30.94","16.45","12.18","4.09","3.667","39.336","37.476","NP","6.806","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-06-08","DNS","5.59","13.7","28.68","NP","NP","2.57","NP","42.41","15.63","16.09","4.86","4.231","44.253","41.64","NP","11.099","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-06-22","DNS","5.88","8.83","28.35","NP","NP","1.32","NP","17.46","6.58","11.31","3.84","4.514","31.9605","27.899","NP","5.258","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-07-06","DNS","5.68","5.74","27.04","NP","NP","2.09","NP","17.46","5.76","6.96","1.79","1.975","19.8319","15.823","NP","5.891","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-07-20","DNS","5.47","4.49","26.88","NP","NP","3.39","NP","120.76","4.94","6.96","1.02","1.411","15.2427","11.451","NP","6.673","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-08-03","DNS","6.13","6.77","29.5","NP","NP","0.74","NP","18.96","6.58","14.79","2.3","2.821","23.6016","19.571","NP","11.798","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-08-17","DNS","5.56","7.14","26.22","NP","NP","2.75","NP","20.96","5.76","10.88","1.79","2.821","24.2572","21.028","NP","13.878","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-08-31","DNS","5.71","6.78","34.58","NP","NP","1.95","NP","10.98","3.29","11.31","1.79","1.975","23.4377","18.946","NP","14.344","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-09-14","DNS","5.63","11.77","39.17","NP","NP","2.34","NP","24.45","9.87","24.79","3.84","3.103","33.5995","39.974","NP","28.721","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1989,"1989-09-28","DNS","5.29","10.6","32.45","NP","NP","5.13","NP","27.94","23.03","18.27","3.32","2.821","39.9916","32.479","NP","19.203","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1990,"1990-06-07","DNS","5.65","12.6","36.39","NP","NP","2.24","NP","36.28","11.43","9.79","8.44","5.388","31.8621","29.044","NP","14.81","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1990,"1990-06-21","DNS","5.6","9","33.6","NP","NP","2.51","NP","29.69","8.72","8","3.96","1.411","32.8618","26.046","NP","2.929","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1990,"1990-07-05","DNS","6.49","5.45","30.81","NP","NP","0.32","NP","30.09","4.52","5.57","1.92","4.514","19.3894","15.115","NP","3.045","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1990,"1990-07-19","DNS","6.64","4.73","30.32","NP","NP","0.23","NP","12.03","4.85","7.05","1.3","0","16.144","13.325","NP","15.276","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1990,"1990-08-02","DNS","5.31","5.25","30.65","NP","NP","4.9","NP","14.97","3.29","6.96","1.1","0","17.9306","13.616","NP","9.402","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1990,"1990-08-16","DNS","5.07","7.25","32.12","NP","NP","8.51","NP","22.55","6.83","10.57","1.76","0","26.6665","20.653","NP","14.893","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1990,"1990-08-30","DNS","5.16","6.27","31.47","NP","NP","6.92","NP","17.86","5.51","8.61","1.69","0","21.8805","17.593","NP","11.581","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1990,"1990-09-13","DNS","5.26","8.48","33.27","NP","NP","5.5","NP","25.45","5.02","23.05","2.48","1.411","27.7646","24.776","NP","16.357","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-05-31","DNS","6","12.1","NP","NP","NP","1","NP","37.87","10.28","6.87","6.57","4.8","36.41","32.7","NP","18.79","62.59","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-06-06","DNS","6.3","13.3","NP","NP","NP","0.5","NP","50.75","14.64","9.05","6.55","6.05","32.62","26.54","NP","27.32","81.49","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-06-13","DNS","6.68","9.85","NP","NP","NP","0.21","NP","35.08","9.79","9.27","9","NP","15.6","22.05","NP","20.5","63.35","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-06-27","DNS","6.04","5.87","NP","NP","NP","0.91","NP","21.16","5.59","4.87","5.65","NP","6.82","14.16","NP","13.41","38.18","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-07-11","DNS","5.7","4.27","NP","NP","NP","2","NP","13.07","3.62","4.92","20.79","NP","13.11","15.62","NP","12.48","44.4","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-07-23","DNS","5.78","5.66","NP","NP","NP","1.66","NP","18.51","5.51","7.31","2.28","NP","21.03","17.86","NP","21.52","35.27","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-08-08","DNS","5.93","6.61","NP","NP","NP","1.17","NP","19.46","5.76","10.01","2.53","NP","21.68","20.97","NP","29.12","38.93","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-08-22","DNS","5.96","6.55","NP","NP","NP","1.1","NP","27.84","5.35","9.83","7.85","6.12","19.44","6.25","NP","28.69","51.97","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-09-05","DNS","5.83","7.51","NP","NP","NP","1.48","NP","31.54","5.76","10.88","4.53","NP","NP","NP","NP","34.81","54.19","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
